video_path,relative_path,label,label_name,manipulation_type,identity_group,frame_count,width,height,file_size_mb,split
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\741_731.mp4,NeuralTextures/741_731.mp4,1,FAKE,NeuralTextures,NeuralTextures_741_731,370,640,480,0.46,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\742_775.mp4,NeuralTextures/742_775.mp4,1,FAKE,NeuralTextures,NeuralTextures_742_775,559,640,480,0.74,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\743_750.mp4,NeuralTextures/743_750.mp4,1,FAKE,NeuralTextures,NeuralTextures_743_750,311,1280,720,1.34,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\744_674.mp4,NeuralTextures/744_674.mp4,1,FAKE,NeuralTextures,NeuralTextures_744_674,294,640,480,1.28,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\745_777.mp4,NeuralTextures/745_777.mp4,1,FAKE,NeuralTextures,NeuralTextures_745_777,325,832,480,0.46,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\747_854.mp4,NeuralTextures/747_854.mp4,1,FAKE,NeuralTextures,NeuralTextures_747_854,294,1280,720,1.22,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\748_355.mp4,NeuralTextures/748_355.mp4,1,FAKE,NeuralTextures,NeuralTextures_748_355,318,1280,720,1.51,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\749_659.mp4,NeuralTextures/749_659.mp4,1,FAKE,NeuralTextures,NeuralTextures_749_659,693,832,480,0.97,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\751_752.mp4,NeuralTextures/751_752.mp4,1,FAKE,NeuralTextures,NeuralTextures_751_752,331,640,480,0.68,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\752_751.mp4,NeuralTextures/752_751.mp4,1,FAKE,NeuralTextures,NeuralTextures_752_751,331,1280,720,2.14,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\753_789.mp4,NeuralTextures/753_789.mp4,1,FAKE,NeuralTextures,NeuralTextures_753_789,567,1920,1080,5.66,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\757_573.mp4,NeuralTextures/757_573.mp4,1,FAKE,NeuralTextures,NeuralTextures_757_573,441,1280,720,1.38,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\758_754.mp4,NeuralTextures/758_754.mp4,1,FAKE,NeuralTextures,NeuralTextures_758_754,391,640,480,0.68,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\760_611.mp4,NeuralTextures/760_611.mp4,1,FAKE,NeuralTextures,NeuralTextures_760_611,306,832,480,0.84,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\761_766.mp4,NeuralTextures/761_766.mp4,1,FAKE,NeuralTextures,NeuralTextures_761_766,343,640,480,0.75,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\762_832.mp4,NeuralTextures/762_832.mp4,1,FAKE,NeuralTextures,NeuralTextures_762_832,416,640,480,0.85,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\764_850.mp4,NeuralTextures/764_850.mp4,1,FAKE,NeuralTextures,NeuralTextures_764_850,369,1440,1080,2.18,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\765_867.mp4,NeuralTextures/765_867.mp4,1,FAKE,NeuralTextures,NeuralTextures_765_867,388,640,480,0.67,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\766_761.mp4,NeuralTextures/766_761.mp4,1,FAKE,NeuralTextures,NeuralTextures_766_761,343,640,480,0.37,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\768_793.mp4,NeuralTextures/768_793.mp4,1,FAKE,NeuralTextures,NeuralTextures_768_793,330,1280,720,0.98,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\770_791.mp4,NeuralTextures/770_791.mp4,1,FAKE,NeuralTextures,NeuralTextures_770_791,333,1280,720,1.58,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\771_849.mp4,NeuralTextures/771_849.mp4,1,FAKE,NeuralTextures,NeuralTextures_771_849,322,640,480,0.37,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\772_708.mp4,NeuralTextures/772_708.mp4,1,FAKE,NeuralTextures,NeuralTextures_772_708,341,1280,720,1.43,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\773_652.mp4,NeuralTextures/773_652.mp4,1,FAKE,NeuralTextures,NeuralTextures_773_652,456,1280,720,1.31,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\774_735.mp4,NeuralTextures/774_735.mp4,1,FAKE,NeuralTextures,NeuralTextures_774_735,313,640,480,0.62,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\775_742.mp4,NeuralTextures/775_742.mp4,1,FAKE,NeuralTextures,NeuralTextures_775_742,559,640,480,0.76,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\776_676.mp4,NeuralTextures/776_676.mp4,1,FAKE,NeuralTextures,NeuralTextures_776_676,331,1920,1080,6.34,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\778_798.mp4,NeuralTextures/778_798.mp4,1,FAKE,NeuralTextures,NeuralTextures_778_798,328,1280,720,1.46,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\779_794.mp4,NeuralTextures/779_794.mp4,1,FAKE,NeuralTextures,NeuralTextures_779_794,306,1280,720,1.02,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\780_869.mp4,NeuralTextures/780_869.mp4,1,FAKE,NeuralTextures,NeuralTextures_780_869,333,1280,720,1.15,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\781_806.mp4,NeuralTextures/781_806.mp4,1,FAKE,NeuralTextures,NeuralTextures_781_806,301,640,480,0.51,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\783_916.mp4,NeuralTextures/783_916.mp4,1,FAKE,NeuralTextures,NeuralTextures_783_916,403,1280,720,1.37,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\784_769.mp4,NeuralTextures/784_769.mp4,1,FAKE,NeuralTextures,NeuralTextures_784_769,484,640,480,0.8,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\785_736.mp4,NeuralTextures/785_736.mp4,1,FAKE,NeuralTextures,NeuralTextures_785_736,413,640,480,1.13,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\786_819.mp4,NeuralTextures/786_819.mp4,1,FAKE,NeuralTextures,NeuralTextures_786_819,520,1920,1080,11.2,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\787_782.mp4,NeuralTextures/787_782.mp4,1,FAKE,NeuralTextures,NeuralTextures_787_782,502,640,480,1.04,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\789_753.mp4,NeuralTextures/789_753.mp4,1,FAKE,NeuralTextures,NeuralTextures_789_753,567,1920,1080,5.99,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\792_903.mp4,NeuralTextures/792_903.mp4,1,FAKE,NeuralTextures,NeuralTextures_792_903,383,640,480,0.57,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\793_768.mp4,NeuralTextures/793_768.mp4,1,FAKE,NeuralTextures,NeuralTextures_793_768,330,1280,720,1.99,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\794_779.mp4,NeuralTextures/794_779.mp4,1,FAKE,NeuralTextures,NeuralTextures_794_779,306,1280,720,1.81,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\796_740.mp4,NeuralTextures/796_740.mp4,1,FAKE,NeuralTextures,NeuralTextures_796_740,348,1280,720,1.89,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\797_844.mp4,NeuralTextures/797_844.mp4,1,FAKE,NeuralTextures,NeuralTextures_797_844,434,640,480,0.47,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\798_778.mp4,NeuralTextures/798_778.mp4,1,FAKE,NeuralTextures,NeuralTextures_798_778,328,1920,1080,2.87,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\801_855.mp4,NeuralTextures/801_855.mp4,1,FAKE,NeuralTextures,NeuralTextures_801_855,444,640,480,0.87,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\802_885.mp4,NeuralTextures/802_885.mp4,1,FAKE,NeuralTextures,NeuralTextures_802_885,329,640,480,0.4,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\803_017.mp4,NeuralTextures/803_017.mp4,1,FAKE,NeuralTextures,NeuralTextures_803_017,297,832,480,0.56,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\805_011.mp4,NeuralTextures/805_011.mp4,1,FAKE,NeuralTextures,NeuralTextures_805_011,411,1280,720,2.24,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\806_781.mp4,NeuralTextures/806_781.mp4,1,FAKE,NeuralTextures,NeuralTextures_806_781,301,640,480,0.38,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\809_799.mp4,NeuralTextures/809_799.mp4,1,FAKE,NeuralTextures,NeuralTextures_809_799,367,640,480,0.83,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\810_838.mp4,NeuralTextures/810_838.mp4,1,FAKE,NeuralTextures,NeuralTextures_810_838,457,1280,720,1.72,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\811_920.mp4,NeuralTextures/811_920.mp4,1,FAKE,NeuralTextures,NeuralTextures_811_920,371,1280,720,1.78,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\812_821.mp4,NeuralTextures/812_821.mp4,1,FAKE,NeuralTextures,NeuralTextures_812_821,423,704,480,0.97,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\813_700.mp4,NeuralTextures/813_700.mp4,1,FAKE,NeuralTextures,NeuralTextures_813_700,333,1280,720,2.06,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\814_871.mp4,NeuralTextures/814_871.mp4,1,FAKE,NeuralTextures,NeuralTextures_814_871,348,1280,720,1.33,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\815_730.mp4,NeuralTextures/815_730.mp4,1,FAKE,NeuralTextures,NeuralTextures_815_730,452,1280,720,1.48,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\816_649.mp4,NeuralTextures/816_649.mp4,1,FAKE,NeuralTextures,NeuralTextures_816_649,411,640,480,0.55,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\817_827.mp4,NeuralTextures/817_827.mp4,1,FAKE,NeuralTextures,NeuralTextures_817_827,311,1280,720,1.42,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\818_820.mp4,NeuralTextures/818_820.mp4,1,FAKE,NeuralTextures,NeuralTextures_818_820,466,1280,720,1.79,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\819_786.mp4,NeuralTextures/819_786.mp4,1,FAKE,NeuralTextures,NeuralTextures_819_786,520,1920,1080,4.69,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\820_818.mp4,NeuralTextures/820_818.mp4,1,FAKE,NeuralTextures,NeuralTextures_820_818,466,1280,720,1.62,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\821_812.mp4,NeuralTextures/821_812.mp4,1,FAKE,NeuralTextures,NeuralTextures_821_812,423,704,480,0.82,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\822_244.mp4,NeuralTextures/822_244.mp4,1,FAKE,NeuralTextures,NeuralTextures_822_244,297,1920,1080,1.87,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\824_419.mp4,NeuralTextures/824_419.mp4,1,FAKE,NeuralTextures,NeuralTextures_824_419,487,1280,720,2.21,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\825_074.mp4,NeuralTextures/825_074.mp4,1,FAKE,NeuralTextures,NeuralTextures_825_074,345,832,480,0.51,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\826_833.mp4,NeuralTextures/826_833.mp4,1,FAKE,NeuralTextures,NeuralTextures_826_833,355,1280,720,1.56,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\827_817.mp4,NeuralTextures/827_817.mp4,1,FAKE,NeuralTextures,NeuralTextures_827_817,311,640,480,0.49,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\829_808.mp4,NeuralTextures/829_808.mp4,1,FAKE,NeuralTextures,NeuralTextures_829_808,637,1248,720,3.07,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\832_762.mp4,NeuralTextures/832_762.mp4,1,FAKE,NeuralTextures,NeuralTextures_832_762,416,576,480,0.99,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\833_826.mp4,NeuralTextures/833_826.mp4,1,FAKE,NeuralTextures,NeuralTextures_833_826,355,1920,1080,5.22,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\834_852.mp4,NeuralTextures/834_852.mp4,1,FAKE,NeuralTextures,NeuralTextures_834_852,303,704,480,0.99,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\835_651.mp4,NeuralTextures/835_651.mp4,1,FAKE,NeuralTextures,NeuralTextures_835_651,380,1920,1080,2.52,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\836_950.mp4,NeuralTextures/836_950.mp4,1,FAKE,NeuralTextures,NeuralTextures_836_950,343,1280,720,1.11,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\838_810.mp4,NeuralTextures/838_810.mp4,1,FAKE,NeuralTextures,NeuralTextures_838_810,457,1280,720,2.4,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\839_864.mp4,NeuralTextures/839_864.mp4,1,FAKE,NeuralTextures,NeuralTextures_839_864,326,640,480,0.51,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\840_800.mp4,NeuralTextures/840_800.mp4,1,FAKE,NeuralTextures,NeuralTextures_840_800,338,640,480,0.48,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\841_639.mp4,NeuralTextures/841_639.mp4,1,FAKE,NeuralTextures,NeuralTextures_841_639,519,832,480,0.78,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\842_714.mp4,NeuralTextures/842_714.mp4,1,FAKE,NeuralTextures,NeuralTextures_842_714,447,640,480,1.34,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\843_859.mp4,NeuralTextures/843_859.mp4,1,FAKE,NeuralTextures,NeuralTextures_843_859,318,832,480,0.38,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\844_797.mp4,NeuralTextures/844_797.mp4,1,FAKE,NeuralTextures,NeuralTextures_844_797,434,640,480,0.63,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\845_846.mp4,NeuralTextures/845_846.mp4,1,FAKE,NeuralTextures,NeuralTextures_845_846,353,832,480,0.56,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\846_845.mp4,NeuralTextures/846_845.mp4,1,FAKE,NeuralTextures,NeuralTextures_846_845,353,640,480,0.59,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\847_906.mp4,NeuralTextures/847_906.mp4,1,FAKE,NeuralTextures,NeuralTextures_847_906,301,1280,720,1.48,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\848_894.mp4,NeuralTextures/848_894.mp4,1,FAKE,NeuralTextures,NeuralTextures_848_894,328,1920,1080,4.27,train
